方案,日期,时段,电价,实际负荷电量,实际光伏电量,原始计划购电量,最终调整购电量,增购量,减购量,调整交易价格,紧急购电量,充电量,放电量,弃电量,SOC
C,2025-02-18,13:40,0.9889,1113.3533333333332,1049.2564666666667,0.0,0.0,0.0,0.0,0.5676,0.0,0.0,64.09686666666653,0.0,10674.781574074075
C,2025-02-18,13:50,1.0328,1126.8133333333333,1016.1,0.0,0.0,0.0,0.0,0.5676,0.0,0.0,110.71333333333325,0.0,10551.76675925926
C,2025-02-18,14:00,1.0139,1068.7532999999999,967.8903,0.0,0.0,0.0,0.0,0.5676,0.0,0.0,100.86299999999983,0.0,10439.696759259261
C,2025-02-18,14:10,1.0052,1030.8559166666666,911.2163499999999,28.925945262122127,28.925945262122127,0.0,0.0,0.5676,0.0,0.0,90.7136214045446,0.0,10338.903846587546
C,2025-02-18,14:20,1.0434,1035.0416666666665,861.4499999999999,0.0,0.0,0.0,0.0,0.5676,0.0,0.0,173.59166666666658,0.0,10146.024216957916
C,2025-02-18,14:30,1.0746,1021.48465,832.6115333333333,0.0,0.0,0.0,0.0,0.5676,0.0,0.0,188.87311666666665,0.0,9936.165198439397
C,2025-02-18,14:40,0.9918,1037.4989833333334,797.4658833333333,137.91978690634016,137.91978690634016,0.0,0.0,0.5676,0.0,0.0,102.11331309365994,0.0,9822.705961668664
C,2025-02-18,14:50,0.853,1068.2666666666667,752.7749999999999,193.03700281884403,193.03700281884403,0.0,0.0,0.5676,0.0,0.0,122.45466384782276,0.0,9686.645224059972
C,2025-02-18,15:00,0.829,1042.90815,718.4498333333332,253.74462300119194,253.74462300119194,0.0,0.0,0.5676,0.0,0.0,70.7136936654748,0.0,9608.074453320556
C,2025-02-18,15:10,0.8361,1023.4204666666666,670.7966333333333,304.053858955672,304.053858955672,0.0,0.0,0.5676,0.0,0.0,48.56997437766131,0.0,9554.107815123154
C,2025-02-18,15:20,0.8274,1029.5733333333333,607.89375,565.5656583598195,565.5656583598195,0.0,0.0,0.5676,0.0,143.8860750264862,0.0,0.0,9683.605282646991
C,2025-02-18,15:30,0.8394,1020.8022666666667,554.4645166666667,468.58845797632733,468.58845797632733,0.0,0.0,0.5676,0.0,2.2507079763273055,0.0,0.0,9685.630919825686
C,2025-02-18,15:40,0.8338,1019.5062666666665,509.6704,532.5537888302326,532.5537888302326,0.0,0.0,0.5676,0.0,22.717922163566072,0.0,0.0,9706.077049772895
C,2025-02-18,15:50,0.8431,1031.7366666666667,467.3625,539.8288617058427,539.8288617058427,0.0,0.0,0.5676,0.0,0.0,24.54530496082407,0.0,9678.804488705313
C,2025-02-18,16:00,0.9355,1036.81595,421.78675,577.2333302900968,577.2333302900968,0.0,0.0,0.5676,0.0,0.0,37.79586970990317,0.0,9636.809077916532
C,2025-02-18,16:10,0.9696,1038.5439666666666,363.6207333333333,655.4335597195897,655.4335597195897,0.0,0.0,0.5676,0.0,0.0,19.489673613743662,0.0,9615.153885012372
C,2025-02-18,16:20,0.9327,1039.8933333333332,296.86249999999995,729.8432877144301,729.8432877144301,0.0,0.0,0.5676,0.0,0.0,13.187545618903187,0.0,9600.501056546924
C,2025-02-18,16:30,0.9543,1038.2073999999998,236.27153333333334,798.1373485978993,798.1373485978993,0.0,0.0,0.5676,0.0,0.0,3.79851806876718,0.0,9596.28048091496
C,2025-02-18,16:40,1.0052,1037.033,182.68948333333333,849.5525943586551,849.5525943586551,0.0,0.0,0.5676,0.0,0.0,4.790922308011432,0.0,9590.957233906058
C,2025-02-18,16:50,1.042,1029.8716666666664,132.19375,895.6151176078886,895.6151176078886,0.0,0.0,0.5676,0.0,0.0,2.0627990587778413,0.0,9588.66523495186
C,2025-02-18,17:00,1.055,1008.5523666666666,81.22416666666666,947.2364703157705,947.2364703157705,0.0,0.0,0.5676,0.0,19.90827031577055,0.0,0.0,9606.582678236055
C,2025-02-18,17:10,1.0578,1003.8074166666667,32.592166666666664,973.5524406397478,973.5524406397478,0.0,0.0,0.5676,0.0,2.3371906397478597,0.0,0.0,9608.686149811827
C,2025-02-18,17:20,1.0746,1030.9183333333333,0.0,986.4007691366505,986.4007691366505,0.0,0.0,0.5676,0.0,0.0,44.51756419668277,0.0,9559.22218959329
C,2025-02-18,17:30,1.1236,1050.4096166666666,0.0,1007.0992736026616,1007.0992736026616,0.0,0.0,0.5676,0.0,0.0,43.310343064005,0.0,9511.09958618884
C,2025-02-18,17:40,1.1784,916.3908499999999,1.1440666666666666,890.8868337612104,890.8868337612104,0.0,0.0,0.5676,0.0,0.0,24.3599495721229,0.0,9484.032975553147
C,2025-02-18,17:50,1.2276,715.8516666666666,0.0,714.3060175885313,714.3060175885313,0.0,0.0,0.5676,0.0,0.0,1.545649078135284,0.0,9482.315587688552
C,2025-02-18,18:00,1.2731,695.9239333333333,0.0,0.0,0.0,0.0,0.0,1.2731,0.0,0.0,695.9239333333333,0.0,8709.066772873737
C,2025-02-18,18:10,1.269,715.1302833333332,0.08213333333333334,0.0,0.0,0.0,0.0,1.2731,0.0,0.0,715.0481499999999,0.0,7914.568828429293
C,2025-02-18,18:20,1.2379,705.8999999999999,0.0,715.8069278810734,715.8069278810734,0.0,0.0,1.2731,0.0,9.906927881073557,0.0,0.0,7923.485063522259
C,2025-02-18,18:30,1.2566,736.6532,0.0,721.1823202473956,721.1823202473956,0.0,0.0,1.2731,0.0,0.0,15.470879752604333,0.0,7906.2951971304765
C,2025-02-18,18:40,1.2961,729.6550666666667,0.0059,0.0,0.0,0.0,0.0,1.2731,0.0,0.0,729.6491666666667,0.0,7095.573900834181
C,2025-02-18,18:50,1.3093,694.1099999999999,0.0,0.0,0.0,0.0,0.0,1.2731,0.0,0.0,694.1099999999999,0.0,6324.340567500847
C,2025-02-18,19:00,1.2802,720.5459333333333,0.0,0.0,0.0,0.0,0.0,1.2731,0.0,0.0,720.5459333333333,0.0,5523.733974908255
C,2025-02-18,19:10,1.2801,727.9139333333333,0.00041666666666666664,0.0,0.0,0.0,0.0,1.2731,0.0,0.0,727.9135166666666,0.0,4714.941178611958
C,2025-02-18,19:20,1.3064,697.4866666666667,0.0,0.0,0.0,0.0,0.0,1.2731,0.0,0.0,697.4866666666667,0.0,3939.9559934267727
C,2025-02-18,19:30,1.2878,698.2731,0.0,0.0,0.0,0.0,0.0,1.2731,0.0,0.0,698.2731,0.0,3164.0969934267728
C,2025-02-18,19:40,1.257,723.6570666666667,0.0,695.6825993217354,695.6825993217354,0.0,0.0,1.2731,0.0,0.0,27.974467344931213,0.0,3133.014251932405
C,2025-02-18,19:50,1.2639,742.5066666666667,0.0,0.0,0.0,0.0,0.0,1.2731,0.0,0.0,742.5066666666667,0.0,2308.0068445249976
C,2025-02-18,20:00,1.3146,733.0420333333333,0.0,0.0,0.0,0.0,0.0,1.2731,0.0,0.0,733.0420333333333,0.0,1493.5156963768495
C,2025-02-18,20:10,1.2933,727.09485,0.0,0.0,466.6889163509629,466.6889163509629,0.0,1.2731,0.0,0.0,260.405933649037,0.0,1204.1757701001418
C,2025-02-18,20:20,1.2528,734.7149999999999,0.0,727.3934644510795,727.3934644510795,0.0,0.0,1.2731,3.56334245879284,0.0,3.758193090127611,0.0,1200.0
C,2025-02-18,20:30,1.3234,733.53595,0.0,0.0,719.2270547293393,719.2270547293393,0.0,1.2731,14.308895270660628,0.0,0.0,0.0,1200.0
C,2025-02-18,20:40,1.1722,713.8110833333333,0.0,722.4835685728298,722.4835685728298,0.0,0.0,1.2731,0.0,8.672485239496496,0.0,0.0,1207.805236715547
C,2025-02-18,20:50,0.8939,700.0799999999999,0.0,735.3896996695526,735.3896996695526,0.0,0.0,1.2731,0.0,35.30969966955263,0.0,0.0,1239.5839664181442
C,2025-02-18,21:00,0.9311,723.5861666666666,0.0,721.6003876150108,721.6003876150108,0.0,0.0,1.2731,0.0,0.0,1.9857790516557543,0.0,1237.3775452496377
C,2025-02-18,21:10,0.9579,723.5638666666666,0.0,714.681737332887,714.681737332887,0.0,0.0,1.2731,0.0,0.0,8.88212933377963,0.0,1227.5085126565493
C,2025-02-18,21:20,0.8985,710.37,0.0,734.6810291360031,734.6810291360031,0.0,0.0,1.2731,0.0,24.31102913600307,0.0,0.0,1249.388438878952
C,2025-02-18,21:30,0.9689,736.5144166666666,0.0,751.0532255090588,751.0532255090588,0.0,0.0,1.2731,0.0,14.5388088423922,0.0,0.0,1262.473366837105
C,2025-02-18,21:40,0.7845,656.221,0.0,661.6323080602525,661.6323080602525,0.0,0.0,1.2731,0.0,5.411308060252509,0.0,0.0,1267.3435440913322
C,2025-02-18,21:50,0.4324,522.275,0.0,529.7476441770306,529.7476441770306,0.0,0.0,1.2731,0.0,7.472644177030588,0.0,0.0,1274.0689238506598
C,2025-02-18,22:00,0.4218,542.3567166666667,0.0,528.9648857948401,528.9648857948401,0.0,0.0,1.2731,0.0,0.0,13.391830871826528,0.0,1259.1891117708526
C,2025-02-18,22:10,0.4573,555.9024833333333,0.0,565.0023784243049,565.0023784243049,0.0,0.0,1.2731,0.0,9.099895090971586,0.0,0.0,1267.379017352727
C,2025-02-18,22:20,0.397,509.09833333333336,0.0,1398.6418117591588,1398.6418117591588,0.0,0.0,1.2731,0.0,833.3333333333333,0.0,56.21014509249221,2017.379017352727
C,2025-02-18,22:30,0.4117,514.7074833333334,0.0,884.1223575414426,884.1223575414426,0.0,0.0,1.2731,0.0,369.41487420810927,0.0,0.0,2349.8524041400256
C,2025-02-18,22:40,0.4752,546.5074666666667,0.0,552.7569318928576,552.7569318928576,0.0,0.0,1.2731,0.0,6.249465226190864,0.0,0.0,2355.4769228435975
C,2025-02-18,22:50,0.4945,561.8216666666666,0.0,565.1079763190063,565.1079763190063,0.0,0.0,1.2731,0.0,3.286309652339696,0.0,0.0,2358.4346015307033
C,2025-02-18,23:00,0.4145,551.6196833333333,0.0,564.4384987209213,564.4384987209213,0.0,0.0,1.2731,0.0,12.81881538758796,0.0,0.0,2369.9715353795323
C,2025-02-18,23:10,0.3777,556.8880999999999,0.0,1393.944866523776,1393.944866523776,0.0,0.0,1.2731,0.0,833.3333333333333,0.0,3.7234331904428473,3119.9715353795323
C,2025-02-18,23:20,0.4062,573.1116666666667,0.0,1400.1894085278725,1400.1894085278725,0.0,0.0,1.2731,0.0,827.0777418612058,0.0,0.0,3864.3415030546175
C,2025-02-18,23:30,0.3913,557.2479999999999,0.0,1414.230082033372,1414.230082033372,0.0,0.0,1.2731,0.0,833.3333333333333,0.0,23.64874870003871,4614.3415030546175
C,2025-02-18,23:40,0.3776,541.7670499999999,0.0,1404.7801499372235,1404.7801499372235,0.0,0.0,1.2731,0.0,833.3333333333333,0.0,29.679766603890357,5364.3415030546175
C,2025-02-18,23:50,0.3882,544.48,0.0,1384.2739016657106,1384.2739016657106,0.0,0.0,1.2731,0.0,833.3333333333333,0.0,6.460568332377306,6114.3415030546175
C,2025-02-19,00:00,0.395,550.6502166666667,0.0,1397.217795341937,1397.217795341937,0.0,0.0,,0.0,833.3333333333333,0.0,13.23424534193714,6864.3415030546175
C,2025-02-19,00:10,0.4103,552.2276833333333,0.0,1414.1221971989569,1414.1221971989569,0.0,0.0,,0.0,833.3333333333333,0.0,28.561180532290336,7614.3415030546175
C,2025-02-19,00:20,0.4147,547.5433333333333,0.0,788.3456031339722,788.3456031339722,0.0,0.0,,0.0,240.8022698006389,0.0,0.0,7831.063545875192
C,2025-02-19,00:30,0.3805,545.3078666666667,0.0,1410.6578244732675,1410.6578244732675,0.0,0.0,,0.0,833.3333333333333,0.0,32.0166244732676,8581.063545875193
C,2025-02-19,00:40,0.4089,575.8053833333333,0.0,1410.54399527988,1410.54399527988,0.0,0.0,,0.0,833.3333333333333,0.0,1.4052786132133406,9331.063545875193
C,2025-02-19,00:50,0.4735,615.2616666666667,0.0,589.8725428676624,589.8725428676624,0.0,0.0,,0.0,0.0,25.38912379900421,0.0,9302.853408320743
C,2025-02-19,01:00,0.4454,608.5961333333332,0.0,612.5487631531958,612.5487631531958,0.0,0.0,,0.0,3.9526298198625227,0.0,0.0,9306.41077515862
C,2025-02-19,01:10,0.4225,609.5935666666667,0.0,610.6546315709672,610.6546315709672,0.0,0.0,,0.0,1.061064904300565,0.0,0.0,9307.365733572491
C,2025-02-19,01:20,0.4377,619.7216666666666,0.0,592.9586176052774,592.9586176052774,0.0,0.0,,0.0,0.0,26.76304906138921,0.0,9277.62901239317
C,2025-02-19,01:30,0.4307,592.5225666666666,0.0,600.1891182778126,600.1891182778126,0.0,0.0,,0.0,7.6665516111459056,0.0,0.0,9284.528908843202
C,2025-02-19,01:40,0.458,605.2592833333333,0.0,598.2410567610234,598.2410567610234,0.0,0.0,,0.0,0.0,7.0182265723099135,0.0,9276.730879318413
C,2025-02-19,01:50,0.5023,645.9383333333333,0.0,589.6426590621761,589.6426590621761,0.0,0.0,,0.0,0.0,56.29567427115717,0.0,9214.180130128238
C,2025-02-19,02:00,0.4817,623.9174666666667,0.0,612.7415517761634,612.7415517761634,0.0,0.0,,0.0,0.0,11.175914890503236,0.0,9201.762446916568
C,2025-02-19,02:10,0.4704,613.8918166666666,0.0,627.6977803262718,627.6977803262718,0.0,0.0,,0.0,13.80596365960514,0.0,0.0,9214.187814210212
C,2025-02-19,02:20,0.4791,634.5133333333333,0.0,623.5514554210511,623.5514554210511,0.0,0.0,,0.0,0.0,10.961877912282262,0.0,9202.007949863231
C,2025-02-19,02:30,0.4505,631.59305,0.0,628.8040986551342,628.8040986551342,0.0,0.0,,0.0,0.0,2.7889513448657226,0.0,9198.909115035603
C,2025-02-19,02:40,0.4634,650.4518499999999,0.0,634.0869481037632,634.0869481037632,0.0,0.0,,0.0,0.0,16.364901896236688,0.0,9180.725890706452
C,2025-02-19,02:50,0.4896,672.3216666666666,0.0,630.2415132187674,630.2415132187674,0.0,0.0,,0.0,0.0,42.08015344789919,0.0,9133.97016465323
C,2025-02-19,03:00,0.4234,631.1507833333333,0.0,622.9074273183649,622.9074273183649,0.0,0.0,,0.0,0.0,8.243356014968413,0.0,9124.810880192153
C,2025-02-19,03:10,0.41,626.0387499999999,0.0,1467.6656298406738,1467.6656298406738,0.0,0.0,,0.0,833.3333333333333,0.0,8.29354650734058,9874.810880192153
C,2025-02-19,03:20,0.4729,663.7216666666666,0.0,651.728684155889,651.728684155889,0.0,0.0,,0.0,0.0,11.992982510777551,0.0,9861.485344069068
C,2025-02-19,03:30,0.4802,649.5567666666666,0.0,642.2631244274231,642.2631244274231,0.0,0.0,,0.0,0.0,7.293642239243468,0.0,9853.381297136575
C,2025-02-19,03:40,0.4218,620.8420833333332,0.0,647.0200854451805,647.0200854451805,0.0,0.0,,0.0,26.178002111847263,0.0,0.0,9876.941499037237
C,2025-02-19,03:50,0.3789,624.1516666666666,0.0,1509.343687700732,1509.343687700732,0.0,0.0,,0.0,833.3333333333333,0.0,51.85868770073216,10626.941499037237
C,2025-02-19,04:00,0.4374,660.1163166666666,0.0,694.5121028648324,694.5121028648324,0.0,0.0,,0.0,34.39578619816575,0.0,0.0,10657.897706615586
C,2025-02-19,04:10,0.4764,651.5135666666666,0.0,689.8205537973878,689.8205537973878,0.0,0.0,,0.0,38.306987130721154,0.0,0.0,10692.373995033235
C,2025-02-19,04:20,0.4846,619.4183333333333,0.0,678.427255106465,678.427255106465,0.0,0.0,,0.0,59.00892177313176,0.0,0.0,10745.482024629053
C,2025-02-19,04:30,0.5558,659.8713833333334,0.00039999999999999996,0.0,0.0,0.0,0.0,,0.0,0.0,659.8709833333334,0.0,10012.292043147572
C,2025-02-19,04:40,0.5632,701.7929166666665,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,701.7929166666665,0.0,9232.522135740164
C,2025-02-19,04:50,0.4835,698.1883333333333,0.0,676.4325848917173,676.4325848917173,0.0,0.0,,0.0,0.0,21.755748441615992,0.0,9208.349081916147
C,2025-02-19,05:00,0.4332,674.2312166666666,0.005483333333333333,1497.6244507761946,1497.6244507761946,0.0,0.0,,0.0,823.3987174428614,0.0,0.0,9949.407927614722
C,2025-02-19,05:10,0.4417,671.8712666666667,0.0,675.2563805312818,675.2563805312818,0.0,0.0,,0.0,3.385113864615164,0.0,0.0,9952.454530092877
C,2025-02-19,05:20,0.4348,662.085,0.0,720.5176966260304,720.5176966260304,0.0,0.0,,0.0,58.432696626030406,0.0,0.0,10005.043957056305
C,2025-02-19,05:30,0.3736,603.1824999999999,0.07636666666666667,1504.7791283460683,1504.7791283460683,0.0,0.0,,0.0,833.3333333333333,0.0,68.33966167940184,10755.043957056305
C,2025-02-19,05:40,0.6475,687.1276833333333,0.0,732.4242512646523,732.4242512646523,0.0,0.0,,0.0,45.29656793131903,0.0,0.0,10795.810868194492
C,2025-02-19,05:50,1.0703,860.3333333333333,0.0,16.543926442289717,16.543926442289717,0.0,0.0,,10.456073557710283,0.0,833.3333333333333,0.0,9869.884942268567
C,2025-02-19,06:00,1.04,869.7969666666665,1.0635833333333333,42.11147416349354,42.11147416349354,0.0,0.0,1.04,0.0,0.0,826.6219091698397,0.0,8951.416154302078
C,2025-02-19,06:10,1.0008,874.073,0.0,846.7998450625721,846.2013096459054,0.0,0.5985354166666639,1.04,0.0,0.0,27.87169035409454,0.0,8920.447609464196
C,2025-02-19,06:20,1.0848,912.4433333333333,1.1437499999999998,0.0,0.0,0.0,0.0,1.04,77.96625000000006,0.0,833.3333333333333,0.0,7994.52168353827
C,2025-02-19,06:30,0.9863,862.1264166666666,33.84226666666666,823.0282535033898,821.2578439921372,0.0,1.7704095112526375,1.04,0.0,0.0,7.026306007862786,0.0,7986.714676862866
C,2025-02-19,06:40,0.9584,846.78395,76.55636666666666,797.5087037189965,797.5087037189965,0.0,0.0,1.04,0.0,27.281120385663144,0.0,0.0,8011.267685209963
C,2025-02-19,06:50,1.0272,887.03,120.89374999999998,99.9927952916994,99.9927952916994,0.0,0.0,1.04,0.0,0.0,666.1434547083006,0.0,7271.108291089629
C,2025-02-19,07:00,0.9529,876.6779333333334,174.82935,711.0139496949926,709.0406496949926,0.0,1.9732999999999947,1.04,0.0,7.192066361659158,0.0,0.0,7277.581150815123
C,2025-02-19,07:10,0.9135,866.8710333333333,229.0617,678.965041353387,676.0436080200536,0.0,2.9214333333334253,1.04,0.0,38.234274686720255,0.0,0.0,7311.991998033171
C,2025-02-19,07:20,0.9083,858.6133333333333,279.24375,634.975221835603,631.1056551689362,0.0,3.869566666666742,1.04,0.0,51.73607183560284,0.0,0.0,7358.554462685213
C,2025-02-19,07:30,0.7932,820.2761166666666,330.6973,1364.2099871396779,1033.6201064619472,0.0,330.58988067773066,1.04,0.0,544.0412897952806,0.0,0.0,7848.191623500966
C,2025-02-19,07:40,0.9715,941.12545,389.06215,589.2332347244326,589.2332347244326,0.0,0.0,1.04,0.0,37.16993472443255,0.0,0.0,7881.644564752955
C,2025-02-19,07:50,1.3304,1152.5266666666666,451.99375,0.0,0.0,0.0,0.0,1.04,0.0,0.0,700.5329166666667,0.0,7103.274657345548
C,2025-02-19,08:00,1.3148,1176.4280166666667,509.40414999999996,0.0,0.0,0.0,0.0,1.04,0.0,0.0,667.0238666666668,0.0,6362.1370277159185
C,2025-02-19,08:10,1.2118,1147.2937499999998,552.7808666666666,0.0,0.0,0.0,0.0,1.04,0.0,0.0,594.5128833333332,0.0,5701.567157345548
C,2025-02-19,08:20,1.2254,1162.23,590.275,0.0,0.0,0.0,0.0,1.04,0.0,0.0,571.955,0.0,5066.061601789993
C,2025-02-19,08:30,1.2657,1178.4258333333332,637.0601333333333,0.0,0.0,0.0,0.0,1.04,0.0,0.0,541.3657,0.0,4464.544157345548
C,2025-02-19,08:40,1.2714,1170.6784666666667,673.3307,0.0,0.0,0.0,0.0,1.04,0.0,0.0,497.34776666666676,0.0,3911.9355277159184
C,2025-02-19,08:50,1.2456,1154.3483333333334,708.1187499999999,0.0,0.0,0.0,0.0,1.04,0.0,0.0,446.2295833333335,0.0,3416.12487956777
C,2025-02-19,09:00,1.227,1162.9286,770.68175,0.0,0.0,0.0,0.0,1.04,0.0,0.0,392.24685,0.0,2980.295046234437
C,2025-02-19,09:10,1.1831,1165.62795,822.2113333333333,0.0,0.0,0.0,0.0,1.04,0.0,0.0,343.41661666666676,0.0,2598.7210277159184
C,2025-02-19,09:20,1.1366,1149.385,853.6499999999999,0.0,0.0,0.0,0.0,1.04,0.0,0.0,295.7350000000001,0.0,2270.126583271474
C,2025-02-19,09:30,1.1442,1136.5826833333333,892.3523666666666,0.0,0.0,0.0,0.0,1.04,0.0,0.0,244.23031666666668,0.0,1998.7595647529554
C,2025-02-19,09:40,1.1073,1152.1424499999998,923.88985,0.0,0.0,0.0,0.0,1.04,0.0,0.0,228.2525999999998,0.0,1745.1455647529556
C,2025-02-19,09:50,1.0261,1164.0416666666665,952.375,189.29610317798665,189.29610317798665,0.0,0.0,1.04,0.0,0.0,22.370563488679863,0.0,1720.289383098867
C,2025-02-19,10:00,1.001,1120.9377,1001.8086333333333,139.73666729173317,139.73666729173317,0.0,0.0,1.04,0.0,20.60760062506654,0.0,0.0,1738.8362236614269
C,2025-02-19,10:10,0.9849,1117.2860166666665,1057.9422,95.02482402692021,95.02482402692021,0.0,0.0,1.04,0.0,35.681007360253716,0.0,0.0,1770.9491302856552
C,2025-02-19,10:20,0.9853,1154.1783333333333,1101.63125,48.23831809416083,48.23831809416083,0.0,0.0,1.04,0.0,0.0,4.308765239172544,0.0,1766.1616133532414
C,2025-02-19,10:30,1.0306,1137.3226666666665,1124.6428666666666,0.0,0.0,0.0,0.0,1.04,0.0,0.0,12.679799999999886,0.0,1752.0729466865748
C,2025-02-19,10:40,0.8753,1110.8086166666667,1142.1194833333334,0.0,0.0,0.0,0.0,1.04,0.0,31.310866666666698,0.0,0.0,1780.2527266865748
C,2025-02-19,10:50,0.5941,1112.6483333333333,1167.9875,722.3561722362374,722.3561722362374,0.0,0.0,1.04,0.0,777.695338902904,0.0,0.0,2480.178531699188
C,2025-02-19,11:00,0.5313,1132.3921666666665,1207.6359833333331,693.9599479975434,693.9599479975434,0.0,0.0,1.04,0.0,769.20376466421,0.0,0.0,3172.461919896977
C,2025-02-19,11:10,0.5556,1135.8286833333332,1259.3571833333333,676.0168362945233,676.0168362945233,0.0,0.0,1.04,0.0,799.5453362945234,0.0,0.0,3892.052722562048
C,2025-02-19,11:20,0.563,1121.0283333333332,1297.7375,655.0589730794186,647.1561369683075,0.0,7.902836111111128,1.04,0.0,823.8653036349742,0.0,0.0,4633.531495833525
C,2025-02-19,11:30,0.5787,1111.1812666666665,1294.331,640.5611627001149,621.5434321445593,0.0,19.017730555555545,1.04,0.0,804.6931654778928,0.0,0.0,5357.755344763628
C,2025-02-19,11:40,0.5515,1081.3124166666666,1294.1673333333333,602.3659303071518,572.233305307152,0.0,30.132624999999734,1.04,0.0,785.0882219738187,0.0,0.0,6064.334744540065
C,2025-02-19,11:50,0.4971,1048.4516666666666,1305.6187499999999,549.1471714468248,507.89965200238044,0.0,41.24751944444438,1.04,0.0,765.0667353357137,0.0,0.0,6752.894806342208
C,2025-02-19,12:00,0.4904,1057.9133833333333,1292.3222166666665,536.4734764609493,536.4734764609493,0.0,0.0,0.4904,0.0,770.8823097942825,0.0,0.0,7446.688885157062
C,2025-02-19,12:10,0.4944,1053.13245,1260.0857833333332,543.6149336790181,543.6149336790181,0.0,0.0,0.4904,0.0,750.5682670123513,0.0,0.0,8122.200325468179
C,2025-02-19,12:20,0.4688,1015.8083333333334,1226.75625,554.7641514424158,554.7641514424158,0.0,0.0,0.4904,0.0,765.7120681090823,0.0,0.0,8811.341186766353
C,2025-02-19,12:30,0.4455,993.0316333333333,1205.9589166666665,591.8171308764374,591.8171308764374,0.0,0.0,0.4904,0.0,804.7444142097706,0.0,0.0,9535.611159555147
C,2025-02-19,12:40,0.6279,1032.31585,1190.8724166666666,625.1971427655401,625.1971427655401,0.0,0.0,0.4904,0.0,783.7537094322067,0.0,0.0,10240.989498044133
C,2025-02-19,12:50,0.9175,1093.9116666666666,1169.4187499999998,0.0,0.0,0.0,0.0,0.4904,0.0,75.50708333333318,0.0,0.0,10308.945873044133
C,2025-02-19,13:00,0.9886,1093.0038333333332,1137.5452,0.0,0.0,0.0,0.0,0.4904,0.0,44.54136666666682,0.0,0.0,10349.033103044134
C,2025-02-19,13:10,0.9796,1105.58675,1121.47065,0.0,0.0,0.0,0.0,0.4904,0.0,15.88390000000004,0.0,0.0,10363.328613044134
C,2025-02-19,13:20,0.9973,1122.02,1101.0562499999999,0.0,0.0,0.0,0.0,0.4904,0.0,0.0,20.96375000000012,0.0,10340.035557488578
C,2025-02-19,13:30,1.0021,1055.5126833333334,1032.4368,0.0,0.0,0.0,0.0,0.4904,0.0,0.0,23.075883333333422,0.0,10314.395687118207
C,2025-02-19,13:40,0.9785,1012.7084333333333,988.6377833333332,0.0,0.0,0.0,0.0,0.4904,0.0,0.0,24.070650000000114,0.0,10287.65052045154
C,2025-02-19,13:50,0.9734,1033.4933333333333,983.4875,23.370916104612547,23.370916104612547,0.0,0.0,0.4904,0.0,0.0,26.634917228720838,0.0,10258.056167975183
C,2025-02-19,14:00,1.0425,1053.4647666666665,955.9530833333333,0.0,0.0,0.0,0.0,0.4904,0.0,0.0,97.51168333333317,0.0,10149.709853160368
C,2025-02-19,14:10,1.0646,1057.2087499999998,902.0512833333333,0.0,0.0,0.0,0.0,0.4904,0.0,0.0,155.15746666666644,0.0,9977.312667975182
C,2025-02-19,14:20,1.0472,1045.2466666666664,843.15625,0.0,0.0,0.0,0.0,0.4904,0.0,0.0,202.09041666666644,0.0,9752.767760567775
C,2025-02-19,14:30,1.0918,1023.1865833333333,799.4493166666666,0.0,0.0,0.0,0.0,0.4904,0.0,0.0,223.73726666666664,0.0,9504.170797604811
C,2025-02-19,14:40,0.9968,1007.26495,747.5684833333332,0.0,0.0,0.0,0.0,0.4904,0.0,0.0,259.69646666666677,0.0,9215.619167975181
C,2025-02-19,14:50,0.8058,1014.3766666666667,691.70625,315.06172055144884,315.06172055144884,0.0,0.0,0.4904,0.0,0.0,7.608696115217867,0.0,9207.165061180494
C,2025-02-19,15:00,0.7837,1044.2492,658.7950166666667,1188.9287281717714,1188.9287281717714,0.0,0.0,0.4904,0.0,803.4745448384381,0.0,0.0,9930.292151535088
C,2025-02-19,15:10,0.7997,1039.5234333333333,614.7072,633.7397250631057,633.7397250631057,0.0,0.0,0.4904,0.0,208.9234917297723,0.0,0.0,10118.323294091882
C,2025-02-19,15:20,0.8047,1012.6299999999999,559.375,416.6359255158466,416.6359255158466,0.0,0.0,0.4904,0.0,0.0,36.61907448415326,0.0,10077.635433553934
C,2025-02-19,15:30,0.8801,1027.3961333333332,528.3870999999999,491.41766982209555,491.41766982209555,0.0,0.0,0.4904,0.0,0.0,7.5913635112377165,0.0,10069.200585208115
C,2025-02-19,15:40,0.899,1021.6634999999999,501.64664999999997,512.0226524234068,512.0226524234068,0.0,0.0,0.4904,0.0,0.0,7.9941975765931375,0.0,10060.318143456345
C,2025-02-19,15:50,0.8751,1005.1983333333333,460.10624999999993,517.8185978063242,517.8185978063242,0.0,0.0,0.4904,0.0,0.0,27.273485527009143,0.0,10030.014270648557
C,2025-02-19,16:00,0.9443,1047.0138166666666,405.21826666666664,559.1581135440872,559.1581135440872,0.0,0.0,0.4904,0.0,0.0,82.63743645591273,0.0,9938.194896808654
C,2025-02-19,16:10,0.9621,1042.3885333333333,357.15681666666666,644.1792884339133,644.1792884339133,0.0,0.0,0.4904,0.0,0.0,41.052428232753414,0.0,9892.58108766115
C,2025-02-19,16:20,0.9289,993.4416666666666,313.13124999999997,697.2359938043145,697.2359938043145,0.0,0.0,0.4904,0.0,16.925577137647792,0.0,0.0,9907.814107085034
