方案,日期,时段,电价,实际负荷电量,实际光伏电量,原始计划购电量,最终调整购电量,增购量,减购量,调整交易价格,紧急购电量,充电量,放电量,弃电量,SOC
C,2025-04-26,23:00,0.4248,397.45619999999997,0.0,411.2261322804743,411.2261322804743,0.0,0.0,1.2561,0.0,13.769932280474336,0.0,0.0,4094.9973085924626
C,2025-04-26,23:10,0.424,393.4991333333333,0.0,394.9576163097943,394.9576163097943,0.0,0.0,1.2561,0.0,1.4584829764609708,0.0,0.0,4096.309943271277
C,2025-04-26,23:20,0.422,400.9983333333333,0.0,1054.7908929143327,1054.7908929143327,0.0,0.0,1.2561,0.0,653.7925595809995,0.0,0.0,4684.723246894177
C,2025-04-26,23:30,0.424,402.17433333333327,0.0,393.9750266223276,393.9750266223276,0.0,0.0,1.2561,0.0,0.0,8.199306711005647,0.0,4675.61290610417
C,2025-04-26,23:40,0.4271,467.56696666666664,0.0,455.6693466348564,455.6693466348564,0.0,0.0,1.2561,0.0,0.0,11.89762003181022,0.0,4662.3933282910475
C,2025-04-26,23:50,0.4276,557.8033333333333,0.0,559.9920752027688,559.9920752027688,0.0,0.0,1.2561,0.0,2.188741869435489,0.0,0.0,4664.363195973539
C,2025-04-27,00:00,0.4248,555.6660666666667,0.0,1453.6210059229843,1453.6210059229843,0.0,0.0,,0.0,833.3333333333333,0.0,64.62160592298437,5414.363195973539
C,2025-04-27,00:10,0.4245,557.4013,0.0,1423.5552569866472,1423.5552569866472,0.0,0.0,,0.0,833.3333333333333,0.0,32.82062365331399,6164.363195973539
C,2025-04-27,00:20,0.4269,601.9066666666666,0.0,1406.2969500792105,1406.2969500792105,0.0,0.0,,0.0,804.3902834125439,0.0,0.0,6888.314451044829
C,2025-04-27,00:30,0.4272,623.6062,0.0,1440.795391007588,1440.795391007588,0.0,0.0,,0.0,817.1891910075881,0.0,0.0,7623.784722951658
C,2025-04-27,00:40,0.4271,590.8535166666666,0.0,1447.6719598846662,1447.6719598846662,0.0,0.0,,0.0,833.3333333333333,0.0,23.48510988466637,8373.78472295166
C,2025-04-27,00:50,0.4285,553.2733333333333,0.0,602.5108392018151,602.5108392018151,0.0,0.0,,0.0,49.237505868481776,0.0,0.0,8418.098478233293
C,2025-04-27,01:00,0.4311,585.88195,0.0,588.3801126923366,588.3801126923366,0.0,0.0,,0.0,2.4981626923366775,0.0,0.0,8420.346824656395
C,2025-04-27,01:10,0.4302,585.3167333333333,0.0,589.3906812137175,589.3906812137175,0.0,0.0,,0.0,4.073947880384139,0.0,0.0,8424.01337774874
C,2025-04-27,01:20,0.4279,545.6916666666666,0.0,631.6054358747308,631.6054358747308,0.0,0.0,,0.0,85.9137692080642,0.0,0.0,8501.335770036
C,2025-04-27,01:30,0.4312,561.9516,0.0,594.837349619317,594.837349619317,0.0,0.0,,0.0,32.88574961931704,0.0,0.0,8530.932944693384
C,2025-04-27,01:40,0.4333,565.3690999999999,0.0,610.5293270273306,610.5293270273306,0.0,0.0,,0.0,45.160227027330734,0.0,0.0,8571.577149017981
C,2025-04-27,01:50,0.4311,545.6233333333332,0.0,625.5169960686368,625.5169960686368,0.0,0.0,,0.0,79.89366273530356,0.0,0.0,8643.481445479754
C,2025-04-27,02:00,0.4293,567.24915,0.0,615.1726624572302,615.1726624572302,0.0,0.0,,0.0,47.92351245723023,0.0,0.0,8686.612606691262
C,2025-04-27,02:10,0.4324,592.2685666666666,0.0,611.4202051943436,611.4202051943436,0.0,0.0,,0.0,19.151638527676937,0.0,0.0,8703.849081366172
C,2025-04-27,02:20,0.4367,593.3383333333334,0.0,610.0938960249589,610.0938960249589,0.0,0.0,,0.0,16.755562691625528,0.0,0.0,8718.929087788634
C,2025-04-27,02:30,0.4348,582.39645,0.0,596.0206413680716,596.0206413680716,0.0,0.0,,0.0,13.624191368071592,0.0,0.0,8731.190860019899
C,2025-04-27,02:40,0.4335,578.2325333333333,0.0,593.1433507858553,593.1433507858553,0.0,0.0,,0.0,14.910817452521997,0.0,0.0,8744.610595727168
C,2025-04-27,02:50,0.4357,583.045,0.0,607.0627658269686,607.0627658269686,0.0,0.0,,0.0,24.017765826968684,0.0,0.0,8766.22658497144
C,2025-04-27,03:00,0.4374,584.4274166666667,0.0,615.000552145586,615.000552145586,0.0,0.0,,0.0,30.573135478919312,0.0,0.0,8793.742406902467
C,2025-04-27,03:10,0.4371,583.7990833333333,0.0,604.712222762948,604.712222762948,0.0,0.0,,0.0,20.913139429614716,0.0,0.0,8812.56423238912
C,2025-04-27,03:20,0.4356,601.5,0.0,625.1856046860703,625.1856046860703,0.0,0.0,,0.0,23.685604686070292,0.0,0.0,8833.881276606584
C,2025-04-27,03:30,0.4353,651.1212499999999,0.0,641.7000448507341,641.7000448507341,0.0,0.0,,0.0,0.0,9.421205149265802,0.0,8823.413270885178
C,2025-04-27,03:40,0.436,661.7229333333332,0.0,635.5610441332541,635.5610441332541,0.0,0.0,,0.0,0.0,26.161889200079145,0.0,8794.344505107312
C,2025-04-27,03:50,0.4378,621.4949999999999,0.0,606.2821804384196,606.2821804384196,0.0,0.0,,0.0,0.0,15.212819561580318,0.0,8777.441372261112
C,2025-04-27,04:00,0.4401,590.7566166666666,0.00065,615.3022134738843,615.3022134738843,0.0,0.0,,0.0,24.5462468072177,0.0,0.0,8799.532994387608
C,2025-04-27,04:10,0.4389,594.7726166666666,0.0,629.4803348950725,629.4803348950725,0.0,0.0,,0.0,34.70771822840584,0.0,0.0,8830.769940793172
C,2025-04-27,04:20,0.4364,607.0816666666666,0.0,611.2463893657501,611.2463893657501,0.0,0.0,,0.0,4.164722699083541,0.0,0.0,8834.518191222347
C,2025-04-27,04:30,0.4393,585.10285,0.008966666666666666,583.3006175858254,583.3006175858254,0.0,0.0,,0.0,0.0,1.7932657475079168,0.0,8832.525673725117
C,2025-04-27,04:40,0.4422,586.4835833333333,0.0,607.0736265338014,607.0736265338014,0.0,0.0,,0.0,20.59004320046813,0.0,0.0,8851.056712605538
C,2025-04-27,04:50,0.4395,612.2933333333333,0.0,654.8570777077914,654.8570777077914,0.0,0.0,,0.0,42.56374437445811,0.0,0.0,8889.36408254255
C,2025-04-27,05:00,0.4333,604.36365,0.12486666666666665,631.0281773661086,631.0281773661086,0.0,0.0,,0.0,26.78939403277525,0.0,0.0,8913.474537172047
C,2025-04-27,05:10,0.4439,593.5949499999999,0.03858333333333333,607.6914273542469,607.6914273542469,0.0,0.0,,0.0,14.135060687580335,0.0,0.0,8926.19609179087
C,2025-04-27,05:20,0.4301,580.145,9.5625,583.8796818359066,583.8796818359066,0.0,0.0,,0.0,13.2971818359066,0.0,0.0,8938.163555443185
C,2025-04-27,05:30,0.3713,552.6116833333333,41.70623333333333,1376.9542538238468,1376.9542538238468,0.0,0.0,,0.0,833.3333333333333,0.0,32.71547049051355,9688.163555443185
C,2025-04-27,05:40,0.5708,657.4923166666666,81.96406666666667,0.0,0.0,0.0,0.0,,0.0,0.0,575.52825,0.0,9048.687722109851
C,2025-04-27,05:50,0.9099,819.5249999999999,123.35625,0.0,0.0,0.0,0.0,,0.0,0.0,696.1687499999998,0.0,8275.166888776517
C,2025-04-27,06:00,0.9368,805.6721666666667,170.60888333333332,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,635.0632833333334,0.0,7569.541018406147
C,2025-04-27,06:10,0.8758,789.1138166666666,217.4865,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,571.6273166666666,0.0,6934.399555443184
C,2025-04-27,06:20,0.8759,820.2833333333333,261.3125,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,558.9708333333333,0.0,6313.3208517394805
C,2025-04-27,06:30,0.8601,775.6456499999999,304.95751666666666,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,470.68813333333327,0.0,5790.334036924666
C,2025-04-27,06:40,0.8442,740.6789666666666,348.1905333333333,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,392.4884333333333,0.0,5354.235777665407
C,2025-04-27,06:50,0.8334,768.5716666666667,402.31874999999997,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,366.25291666666675,0.0,4947.288092480222
C,2025-04-27,07:00,0.8092,819.2484999999999,475.48616666666663,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,343.7623333333333,0.0,4565.329944332074
C,2025-04-27,07:10,0.7972,830.2683833333333,516.7607499999999,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,313.5076333333334,0.0,4216.988129517259
C,2025-04-27,07:20,0.7644,792.1166666666666,531.18125,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,260.9354166666666,0.0,3927.059888776518
C,2025-04-27,07:30,0.6899,771.9810833333332,579.8389666666667,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,192.14211666666654,0.0,3713.5686480357776
C,2025-04-27,07:40,0.86,903.6050166666666,663.0813333333333,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,240.52368333333334,0.0,3446.320110998741
C,2025-04-27,07:50,1.1617,1109.0466666666666,732.2937499999999,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,376.7529166666667,0.0,3027.705759146889
C,2025-04-27,08:00,1.1683,1159.6786833333333,742.0880166666667,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,417.5906666666666,0.0,2563.716129517259
C,2025-04-27,08:10,1.0956,1131.6555333333333,786.4802999999999,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,345.1752333333334,0.0,2180.188092480222
C,2025-04-27,08:20,1.0849,1106.065,869.7937499999999,0.0,0.0,0.0,0.0,0.9368,0.0,0.0,236.27125000000012,0.0,1917.664481369111
C,2025-04-27,08:30,1.061,1089.2903999999999,904.8751666666667,0.0,43.186604744308596,43.186604744308596,0.0,0.9368,0.0,0.0,141.22862858902457,0.0,1760.7437829368614
C,2025-04-27,08:40,1.043,1083.7517333333333,936.1065,0.0,209.8746802256096,209.8746802256096,0.0,0.9368,0.0,62.229446892276314,0.0,0.0,1816.7502851399101
C,2025-04-27,08:50,1.036,1087.085,992.3874999999999,0.0,170.06505733813992,170.06505733813992,0.0,0.9368,0.0,75.36755733813982,0.0,0.0,1884.581086744236
C,2025-04-27,09:00,1.0147,1089.2889333333333,1054.3213833333332,0.0,119.2436065781144,119.2436065781144,0.0,0.9368,0.0,84.27605657811432,0.0,0.0,1960.4295376645389
C,2025-04-27,09:10,0.9922,1070.07555,1108.818983333333,0.0,81.52800468497776,81.52800468497776,0.0,0.9368,0.0,120.27143801831085,0.0,0.0,2068.6738318810185
C,2025-04-27,09:20,0.97,1048.6533333333332,1157.1812499999999,0.0,50.14111879016946,50.14111879016946,0.0,0.9368,0.0,158.66903545683613,0.0,0.0,2211.475963792171
C,2025-04-27,09:30,0.9422,1066.454,1208.1954833333332,0.0,0.0,0.0,0.0,0.9368,0.0,141.74148333333324,0.0,0.0,2339.043298792171
C,2025-04-27,09:40,0.9569,1087.2149,1252.6086166666666,0.0,0.0,0.0,0.0,0.9368,0.0,165.3937166666667,0.0,0.0,2487.897643792171
C,2025-04-27,09:50,0.9977,1088.5316666666665,1301.1062499999998,0.0,0.0,0.0,0.0,0.9368,0.0,212.5745833333333,0.0,0.0,2679.214768792171
C,2025-04-27,10:00,0.9919,1080.2521499999998,1377.40255,0.0,0.0,0.0,0.0,0.9368,0.0,297.1504000000002,0.0,0.0,2946.6501287921715
C,2025-04-27,10:10,0.9588,1066.6886333333332,1457.5684833333335,0.0,0.0,0.0,0.0,0.9368,0.0,390.87985000000026,0.0,0.0,3298.4419937921716
C,2025-04-27,10:20,0.9549,1060.185,1473.1124999999997,0.0,0.0,0.0,0.0,0.9368,0.0,412.9274999999998,0.0,0.0,3670.0767437921713
C,2025-04-27,10:30,0.9839,1070.2013166666666,1379.3877166666666,0.0,0.0,0.0,0.0,0.9368,0.0,309.18640000000005,0.0,0.0,3948.3445037921715
C,2025-04-27,10:40,0.799,1058.0013999999999,1348.1626333333334,0.0,0.0,0.0,0.0,0.9368,0.0,290.1612333333335,0.0,0.0,4209.489613792171
C,2025-04-27,10:50,0.5025,1029.21,1412.53125,0.0,0.0,0.0,0.0,0.9368,0.0,383.32124999999996,0.0,0.0,4554.4787387921715
C,2025-04-27,11:00,0.4662,1029.1322166666666,1444.6713833333333,0.0,0.0,0.0,0.0,0.9368,0.0,415.5391666666667,0.0,0.0,4928.463988792171
C,2025-04-27,11:10,0.5007,1037.0770333333332,1445.6019,0.0,0.0,0.0,0.0,0.9368,0.0,408.52486666666664,0.0,0.0,5296.136368792171
C,2025-04-27,11:20,0.4827,1046.0133333333333,1449.975,0.0,0.0,0.0,0.0,0.9368,0.0,403.9616666666666,0.0,0.0,5659.701868792171
C,2025-04-27,11:30,0.4785,1063.5368666666666,1481.0180833333334,0.0,0.0,0.0,0.0,0.9368,0.0,417.4812166666668,0.0,0.0,6035.434963792171
C,2025-04-27,11:40,0.4662,1036.4859166666665,1520.3160833333334,0.0,0.0,0.0,0.0,0.9368,0.0,483.83016666666686,0.0,0.0,6470.882113792171
C,2025-04-27,11:50,0.4432,983.885,1567.7,0.0,0.0,0.0,0.0,0.9368,0.0,583.815,0.0,0.0,6996.3156137921715
C,2025-04-27,12:00,0.4411,981.1767666666666,1628.8645333333334,0.0,0.0,0.0,0.0,0.4411,0.0,647.6877666666668,0.0,0.0,7579.234603792172
C,2025-04-27,12:10,0.4551,981.0730166666667,1623.6363333333331,0.0,0.0,0.0,0.0,0.4411,0.0,642.5633166666664,0.0,0.0,8157.541588792172
C,2025-04-27,12:20,0.4463,960.4083333333333,1570.0249999999999,0.0,0.0,0.0,0.0,0.4411,0.0,609.6166666666666,0.0,0.0,8706.196588792172
C,2025-04-27,12:30,0.4113,953.67685,1561.227933333333,0.0,0.0,0.0,0.0,0.4411,0.0,607.5510833333332,0.0,0.0,9252.992563792171
C,2025-04-27,12:40,0.5682,999.7347499999998,1516.4984166666666,0.0,0.0,0.0,0.0,0.4411,0.0,516.7636666666667,0.0,0.0,9718.07986379217
C,2025-04-27,12:50,0.8279,1065.1483333333333,1427.75625,0.0,0.0,0.0,0.0,0.4411,0.0,362.6079166666666,0.0,0.0,10044.426988792171
C,2025-04-27,13:00,0.8636,1069.7646166666666,1378.8704,0.0,0.0,0.0,0.0,0.4411,0.0,309.1057833333334,0.0,0.0,10322.622193792171
C,2025-04-27,13:10,0.8416,1037.5473499999998,1352.5498666666667,0.0,0.0,0.0,0.0,0.4411,0.0,315.0025166666669,0.0,0.0,10606.124458792172
C,2025-04-27,13:20,0.8618,1017.55,1326.0124999999998,0.0,0.0,0.0,0.0,0.4411,0.0,215.41726800869785,0.0,93.04523199130202,10800.0
C,2025-04-27,13:30,0.8623,1035.1372166666665,1296.9122166666666,0.0,0.0,0.0,0.0,0.4411,0.0,0.0,0.0,261.7750000000001,10800.0
C,2025-04-27,13:40,0.9026,1031.36935,1260.6917166666667,0.0,0.0,0.0,0.0,0.4411,0.0,0.0,0.0,229.32236666666677,10800.0
C,2025-04-27,13:50,0.9754,1005.7516666666667,1221.175,0.0,0.0,0.0,0.0,0.4411,0.0,0.0,0.0,215.4233333333333,10800.0
C,2025-04-27,14:00,1.0002,1014.2889833333334,1187.7619333333332,0.0,0.0,0.0,0.0,0.4411,0.0,0.0,0.0,173.47294999999986,10800.0
C,2025-04-27,14:10,0.9978,1023.0186333333332,1155.9235833333332,0.0,0.0,0.0,0.0,0.4411,0.0,0.0,0.0,132.90494999999999,10800.0
C,2025-04-27,14:20,1.0271,1021.06,1127.35,0.0,0.0,0.0,0.0,0.4411,0.0,0.0,0.0,106.28999999999996,10800.0
C,2025-04-27,14:30,1.0906,1033.2211833333333,1107.8700833333332,0.0,0.0,0.0,0.0,0.4411,0.0,0.0,0.0,74.64889999999991,10800.0
C,2025-04-27,14:40,0.9376,1042.2585333333332,1080.8646666666666,0.0,0.0,0.0,0.0,0.4411,0.0,0.0,0.0,38.606133333333446,10800.0
C,2025-04-27,14:50,0.6694,1042.2833333333333,1028.63125,21.04840469093449,-0.0,0.0,21.04840469093449,0.4411,0.0,0.0,13.652083333333394,0.0,10784.831018518518
C,2025-04-27,15:00,0.66,1044.7920833333333,952.2575333333332,35.12155165940612,20.17503392996184,0.0,14.946517729444281,0.4411,0.0,0.0,72.35951607003824,0.0,10704.431556218477
C,2025-04-27,15:10,0.7217,1041.8321833333332,906.1045,73.08936955911145,73.08936955911145,0.0,0.0,0.4411,0.0,0.0,62.63831377422173,0.0,10634.833429802675
C,2025-04-27,15:20,0.7308,1032.2466666666664,881.7749999999999,159.86515901916437,156.2031325646792,0.0,3.662026454485158,0.4411,0.0,5.73146589801263,0.0,0.0,10639.991749110886
C,2025-04-27,15:30,0.7534,1025.1747999999998,820.0098833333333,184.6550566909408,182.85541133571417,0.0,1.7996453552266303,0.4411,0.0,0.0,22.309505330952334,0.0,10615.203409854272
C,2025-04-27,15:40,0.7823,1023.0714333333333,759.7067333333332,273.33926291913406,253.4124532168289,0.0,19.92680970230515,0.4411,0.0,0.0,9.952246783171177,0.0,10604.14535787297
C,2025-04-27,15:50,0.8055,1020.81,708.31875,349.1230641050274,341.3791545466893,0.0,7.743909558338146,0.4411,0.0,28.887904546689356,0.0,0.0,10630.144471964992
C,2025-04-27,16:00,0.8271,1012.5159,632.4724166666666,351.90660826843293,351.90660826843293,0.0,0.0,0.4411,0.0,0.0,28.136875064900437,0.0,10598.881277448436
C,2025-04-27,16:10,0.8519,1011.7207833333333,561.6693499999999,377.7114936650571,377.7114936650571,0.0,0.0,0.4411,0.0,0.0,72.33993966827632,0.0,10518.503566705907
C,2025-04-27,16:20,0.8791,1020.5016666666667,516.8625,458.34585256762284,458.34585256762284,0.0,0.0,0.4411,0.0,0.0,45.29331409904387,0.0,10468.177662151415
C,2025-04-27,16:30,0.9024,1029.0251333333333,488.1891166666667,504.3311131337615,504.3311131337615,0.0,0.0,0.4411,0.0,0.0,36.50490353290513,0.0,10427.616658225965
C,2025-04-27,16:40,0.9163,1044.2758833333332,443.78621666666663,551.6048930509336,551.6048930509336,0.0,0.0,0.4411,0.0,0.0,48.884773615733025,0.0,10373.300243097372
C,2025-04-27,16:50,0.9264,1054.4316666666666,385.125,588.6426855788055,588.6426855788055,0.0,0.0,0.4411,0.0,0.0,80.66398108786109,0.0,10283.673597444193
C,2025-04-27,17:00,0.9462,1038.135,339.674,671.2770482032314,671.2770482032314,0.0,0.0,0.4411,0.0,0.0,27.18395179676861,0.0,10253.469206558893
C,2025-04-27,17:10,0.9742,1027.02525,286.17771666666664,732.6686383687696,732.6686383687696,0.0,0.0,0.4411,0.0,0.0,8.17889496456371,0.0,10244.381545487156
C,2025-04-27,17:20,0.9862,1029.23,225.56874999999997,787.275016956161,787.275016956161,0.0,0.0,0.4411,0.0,0.0,16.38623304383907,0.0,10226.174619882891
C,2025-04-27,17:30,0.976,1005.2817166666666,184.0285333333333,847.104790947791,847.104790947791,0.0,0.0,0.4411,0.0,25.85160761445775,0.0,0.0,10249.441066735902
C,2025-04-27,17:40,1.0742,880.3200333333332,150.03969999999998,757.275045888177,757.275045888177,0.0,0.0,0.4411,0.0,26.994712554843886,0.0,0.0,10273.736308035262
C,2025-04-27,17:50,1.2313,728.565,113.1375,560.723080309846,560.723080309846,0.0,0.0,0.4411,0.0,0.0,54.704419690154054,0.0,10212.953619490647
C,2025-04-27,18:00,1.2561,709.9199166666667,74.22815,564.8205417524792,564.8205417524792,0.0,0.0,1.2561,0.0,0.0,70.87122491418745,0.0,10134.207814030438
C,2025-04-27,18:10,1.2447,703.8802833333332,36.49431666666666,653.6181292483201,653.6181292483201,0.0,0.0,1.2561,0.0,0.0,13.767837418346403,0.0,10118.910216898943
C,2025-04-27,18:20,1.2545,676.1366666666667,8.81875,691.3354535274539,691.3354535274539,0.0,0.0,1.2561,0.0,24.01753686078723,0.0,0.0,10140.52600007365
C,2025-04-27,18:30,1.2522,709.2084333333333,0.27249999999999996,689.7181145652083,689.7181145652083,0.0,0.0,1.2561,0.0,0.0,19.21781876812497,0.0,10119.172868109068
C,2025-04-27,18:40,1.2881,725.2277333333333,0.021416666666666667,75.59614951383844,75.59614951383844,0.0,0.0,1.2561,0.0,0.0,649.6101671528281,0.0,9397.383793494815
C,2025-04-27,18:50,1.3466,704.8266666666666,0.0,0.0,0.0,0.0,0.0,1.2561,0.0,0.0,704.8266666666666,0.0,8614.243052754075
C,2025-04-27,19:00,1.3523,707.6750666666667,0.0,0.0,0.0,0.0,0.0,1.2561,0.0,0.0,707.6750666666667,0.0,7827.937423124445
C,2025-04-27,19:10,1.3445,710.0614,0.0015333333333333332,0.0,0.0,0.0,0.0,1.2561,0.0,0.0,710.0598666666667,0.0,7038.982015717037
C,2025-04-27,19:20,1.3483,707.3016666666667,0.0,0.0,0.0,0.0,0.0,1.2561,0.0,0.0,707.3016666666667,0.0,6253.0912749762965
C,2025-04-27,19:30,1.349,723.3399666666666,0.0,0.0,0.0,0.0,0.0,1.2561,0.0,0.0,723.3399666666666,0.0,5449.380200902223
C,2025-04-27,19:40,1.3473,733.8631166666667,0.0,0.0,0.0,0.0,0.0,1.2561,0.0,0.0,733.8631166666667,0.0,4633.97673793926
C,2025-04-27,19:50,1.3482,727.7916666666666,0.0,0.0,0.0,0.0,0.0,1.2561,0.0,0.0,727.7916666666666,0.0,3825.3193305318523
C,2025-04-27,20:00,1.3513,719.1390666666666,0.0,0.0,0.0,0.0,0.0,1.2561,0.0,0.0,719.1390666666666,0.0,3026.275923124445
C,2025-04-27,20:10,1.34,718.6097499999998,0.0,0.0,0.0,0.0,0.0,1.2561,0.0,0.0,718.6097499999998,0.0,2227.8206453466673
C,2025-04-27,20:20,1.3489,720.1666666666666,0.0,0.0,0.0,0.0,0.0,1.2561,0.0,0.0,720.1666666666666,0.0,1427.6354601614821
C,2025-04-27,20:30,1.3952,709.8905166666666,0.0,0.0,645.8939082989393,645.8939082989393,0.0,1.2561,0.0,0.0,63.996608367727276,0.0,1356.528117530674
C,2025-04-27,20:40,1.2226,704.1812333333334,0.0,723.435640374731,723.435640374731,0.0,0.0,1.2561,0.0,19.2544070413976,0.0,0.0,1373.857083867932
C,2025-04-27,20:50,0.9332,711.7783333333333,0.0,732.787578074912,732.787578074912,0.0,0.0,1.2561,0.0,21.00924474157864,0.0,0.0,1392.7654041353528
C,2025-04-27,21:00,0.9068,724.2497666666666,0.0,745.6746584763387,745.6746584763387,0.0,0.0,1.2561,0.0,21.42489180967209,0.0,0.0,1412.0478067640577
C,2025-04-27,21:10,0.9371,727.3948,0.0,760.4668086607505,760.4668086607505,0.0,0.0,1.2561,0.0,33.0720086607505,0.0,0.0,1441.812614558733
C,2025-04-27,21:20,0.9371,734.6183333333333,0.0,766.4157061306273,766.4157061306273,0.0,0.0,1.2561,0.0,31.797372797293974,0.0,0.0,1470.4302500762976
C,2025-04-27,21:30,0.9871,753.2588999999999,0.0,797.0067604591046,797.0067604591046,0.0,0.0,1.2561,0.0,43.747860459104686,0.0,0.0,1509.8033244894918
C,2025-04-27,21:40,0.7764,660.4348833333333,0.0,715.407602784606,715.407602784606,0.0,0.0,1.2561,0.0,54.97271945127261,0.0,0.0,1559.2787719956373
C,2025-04-27,21:50,0.4209,517.8666666666666,0.0,1384.62342784465,1384.62342784465,0.0,0.0,1.2561,0.0,833.3333333333333,0.0,33.42342784465018,2309.2787719956373
C,2025-04-27,22:00,0.3859,524.1662666666666,0.0,1369.9277254123062,1369.9277254123062,0.0,0.0,1.2561,0.0,833.3333333333333,0.0,12.428125412306372,3059.2787719956373
C,2025-04-27,22:10,0.4368,561.1124333333332,0.0,557.4627898539972,557.4627898539972,0.0,0.0,1.2561,0.0,0.0,3.6496434793360777,0.0,3055.223612574153
C,2025-04-27,22:20,0.4198,553.9666666666667,0.0,1380.2379946594856,1380.2379946594856,0.0,0.0,1.2561,0.0,826.2713279928189,0.0,0.0,3798.86780776769
C,2025-04-27,22:30,0.4186,544.6044833333333,0.0,1387.2361127055583,1387.2361127055583,0.0,0.0,1.2561,0.0,833.3333333333333,0.0,9.298296038891749,4548.8678077676905
C,2025-04-27,22:40,0.4241,541.3921833333333,0.0,560.5936577171934,560.5936577171934,0.0,0.0,1.2561,0.0,19.20147438386016,0.0,0.0,4566.149134713165
C,2025-04-27,22:50,0.4237,551.0816666666666,0.0,562.8386269891239,562.8386269891239,0.0,0.0,1.2561,0.0,11.756960322457303,0.0,0.0,4576.730399003377
C,2025-04-27,23:00,0.4248,576.5821666666666,0.0,563.0354445377675,563.0354445377675,0.0,0.0,1.2561,0.0,0.0,13.546722128899091,0.0,4561.678485526822
C,2025-04-27,23:10,0.424,575.0773333333333,0.0,580.9328819787012,580.9328819787012,0.0,0.0,1.2561,0.0,5.8555486453678895,0.0,0.0,4566.9484793076535
C,2025-04-27,23:20,0.422,542.155,0.0,1244.3987289847569,1244.3987289847569,0.0,0.0,1.2561,0.0,702.2437289847569,0.0,0.0,5198.967835393934
C,2025-04-27,23:30,0.424,522.9041666666667,0.0,564.9333391382683,564.9333391382683,0.0,0.0,1.2561,0.0,42.029172471601555,0.0,0.0,5236.794090618376
C,2025-04-27,23:40,0.4271,557.3069166666667,0.0,579.2766392592605,579.2766392592605,0.0,0.0,1.2561,0.0,21.969722592593826,0.0,0.0,5256.56684095171
C,2025-04-27,23:50,0.4276,605.9216666666666,0.0,605.2390816213949,605.2390816213949,0.0,0.0,1.2561,0.0,0.0,0.6825850452717077,0.0,5255.80841312363
C,2025-04-28,00:00,0.4248,588.2794166666666,0.0,1417.1474918601295,1417.1474918601295,0.0,0.0,,0.0,828.8680751934629,0.0,0.0,6001.789680797747
C,2025-04-28,00:10,0.4245,567.4029166666667,0.0,1415.3568225481722,1415.3568225481722,0.0,0.0,,0.0,833.3333333333333,0.0,14.620572548172277,6751.789680797747
C,2025-04-28,00:20,0.4269,579.5266666666666,0.0,1420.6359607984045,1420.6359607984045,0.0,0.0,,0.0,833.3333333333333,0.0,7.77596079840464,7501.789680797747
C,2025-04-28,00:30,0.4272,597.3627833333333,0.0,1433.806930024371,1433.806930024371,0.0,0.0,,0.0,833.3333333333333,0.0,3.110813357704501,8251.789680797747
C,2025-04-28,00:40,0.4271,595.4537499999999,0.0,1431.9434458557012,1431.9434458557012,0.0,0.0,,0.0,833.3333333333333,0.0,3.156362522367999,9001.789680797747
C,2025-04-28,00:50,0.4285,591.9216666666666,0.0,913.0220264948957,913.0220264948957,0.0,0.0,,0.0,321.1003598282291,0.0,0.0,9290.780004643153
C,2025-04-28,01:00,0.4311,618.7820166666667,0.0,590.7381156078322,590.7381156078322,0.0,0.0,,0.0,0.0,28.04390105883442,0.0,9259.620114577781
C,2025-04-28,01:10,0.4302,599.3612666666667,0.0,586.3941993120088,586.3941993120088,0.0,0.0,,0.0,0.0,12.967067354657843,0.0,9245.212261961495
C,2025-04-28,01:20,0.4279,552.9499999999999,0.0,1403.2288107193956,1403.2288107193956,0.0,0.0,,0.0,833.3333333333333,0.0,16.945477386062407,9995.212261961495
C,2025-04-28,01:30,0.4312,582.7891833333333,0.0,577.4387492255094,577.4387492255094,0.0,0.0,,0.0,0.0,5.350434107823958,0.0,9989.267335175024
C,2025-04-28,01:40,0.4333,634.4808333333333,0.0,593.2602631432604,593.2602631432604,0.0,0.0,,0.0,0.0,41.22057019007286,0.0,9943.466701630497
C,2025-04-28,01:50,0.4311,634.9283333333333,0.0,592.2573603813015,592.2573603813015,0.0,0.0,,0.0,0.0,42.670972952031775,0.0,9896.054509461574
C,2025-04-28,02:00,0.4293,568.8516166666666,0.0,600.0867214658053,600.0867214658053,0.0,0.0,,0.0,31.235104799138753,0.0,0.0,9924.166103780799
C,2025-04-28,02:10,0.4324,557.1319666666666,0.0,598.9593907340296,598.9593907340296,0.0,0.0,,0.0,41.82742406736304,0.0,0.0,9961.810785441427
